Packet_Number,Current_Time,IP_Address,Packet_Length,Packet_Checksum,Category
14226,1550703797.331943,192.168.1.253,344,33575,1
14227,1550703797.434628,192.168.1.253,335,33572,1
14228,1550703797.434758,74.84.192.134,185,16279,1
14229,1550703797.434975,192.168.1.162,137,26107,1
14230,1550703797.639685,192.168.1.157,235,55232,1
14232,1550703798.632518,192.168.1.162,121,30835,1
14233,1550703798.658994,74.84.192.134,137,3077,1
14235,1550703799.48221,192.168.1.157,143,55324,1
14237,1550703800.19906,192.168.1.157,143,55324,1
14238,1550703800.367107,192.168.1.162,121,61836,1
14239,1550703800.36801,192.168.1.162,121,49339,1
14240,1550703800.39108,74.84.192.134,137,29564,1
14241,1550703800.391208,74.84.192.134,137,2169,1
14242,1550703800.506171,192.168.1.157,143,55324,1
14243,1550703800.711151,192.168.1.157,143,55324,1
14245,1550703801.223111,192.168.1.157,158,55309,1
14246,1550703801.223706,192.168.1.210,434,36216,1
14249,1550703802.144778,74.84.192.134,185,9309,1
14250,1550703802.144932,74.84.192.134,265,6267,1
14251,1550703802.144986,74.84.192.134,185,17940,1
14252,1550703802.145027,74.84.192.134,265,7299,1
14253,1550703802.145113,74.84.192.134,185,18703,1
14254,1550703802.145173,74.84.192.134,153,21238,1
14255,1550703802.14524,192.168.1.162,121,12614,1
14256,1550703802.145472,192.168.1.162,121,6847,1
14257,1550703802.145726,192.168.1.162,121,53990,1
14258,1550703802.145958,192.168.1.162,121,53301,1
14259,1550703802.146088,192.168.1.162,121,45228,1
14260,1550703802.146179,192.168.1.162,121,30143,1
14261,1550703802.146385,192.168.1.162,153,40836,1
14262,1550703802.146493,192.168.1.162,121,38028,1
14263,1550703802.151375,192.168.1.162,1497,17710,1
14264,1550703802.151472,192.168.1.162,1497,3084,1
14265,1550703802.151538,192.168.1.162,153,12266,1
14266,1550703802.15162,192.168.1.162,1145,7681,1
14267,1550703802.151955,192.168.1.162,153,988,1
14268,1550703802.159532,74.84.192.134,121,9205,1
14269,1550703802.159914,74.84.192.134,121,23634,1
14270,1550703802.160461,192.168.1.162,121,57173,1
14271,1550703802.166302,74.84.192.134,281,10085,1
14272,1550703802.166437,74.84.192.134,329,10746,1
14273,1550703802.173631,74.84.192.134,137,20123,1
14274,1550703802.20474,192.168.1.162,1145,18367,1
14275,1550703802.213902,74.84.192.134,137,13922,1
14276,1550703802.219659,74.84.192.134,1497,21818,1
14277,1550703802.21978,74.84.192.134,281,13343,1
14278,1550703802.220127,192.168.1.162,137,46813,1
14279,1550703802.222485,74.84.192.134,153,2320,1
14280,1550703802.227644,192.168.1.162,1497,22270,1
14281,1550703802.227815,192.168.1.162,1497,61130,1
14282,1550703802.227896,192.168.1.162,1177,59473,1
14283,1550703802.252141,74.84.192.134,137,21858,1
14284,1550703802.39084,74.84.192.134,1497,65053,1
14285,1550703802.391006,74.84.192.134,217,8763,1
14286,1550703802.391071,74.84.192.134,185,359,1
14287,1550703802.391126,74.84.192.134,297,26984,1
14288,1550703802.391193,74.84.192.134,185,3052,1
14289,1550703802.391253,74.84.192.134,281,11573,1
14290,1550703802.391339,74.84.192.134,185,19573,1
14291,1550703802.391384,74.84.192.134,1177,18280,1
14292,1550703802.391436,74.84.192.134,841,18905,1
14293,1550703802.391634,192.168.1.162,137,434,1
14294,1550703802.391826,192.168.1.162,137,17820,1
14295,1550703802.392037,192.168.1.162,137,29809,1
14296,1550703802.392208,192.168.1.162,137,11567,1
14297,1550703802.392545,192.168.1.162,137,52684,1
14298,1550703802.392726,192.168.1.162,137,62616,1
14299,1550703802.392846,192.168.1.162,137,10785,1
14300,1550703802.39296,192.168.1.162,137,347,1
14302,1550703802.840667,192.168.1.162,121,11870,1
14303,1550703802.862467,74.84.192.134,137,25362,1
14304,1550703803.271695,74.84.192.134,169,18513,1
14305,1550703803.272035,192.168.1.162,137,16802,1
14306,1550703803.272482,192.168.1.162,169,39108,1
14307,1550703803.291421,74.84.192.134,137,15786,1
14309,1550703803.987878,192.168.1.157,235,55232,1
14311,1550703804.932155,192.168.1.162,82,1981,0
14312,1550703804.98062,18.205.93.208,52,4563,0
14313,1550703805.728653,192.168.1.157,143,55324,1
14315,1550703806.035832,192.168.1.157,143,55324,1
14316,1550703806.342899,192.168.1.157,143,55324,1
14317,1550703806.445582,192.168.1.157,235,55232,1
14319,1550703806.87841,192.168.1.162,89,28026,0
14320,1550703806.891939,74.84.192.134,52,64631,0
14321,1550703806.948643,192.168.1.162,121,11090,1
14322,1550703806.965506,74.84.192.134,137,17680,1
14323,1550703807.572504,74.84.192.134,185,22311,1
14324,1550703807.572894,192.168.1.162,137,10301,1
14326,1550703807.879061,74.84.192.134,201,26045,1
14327,1550703807.879334,192.168.1.162,137,20366,1
14329,1550703808.787399,192.168.1.162,121,46686,1
14330,1550703808.809496,74.84.192.134,137,63823,1
14331,1550703809.108089,192.168.1.157,424,50693,1
14332,1550703809.210664,192.168.1.157,433,50684,1
14333,1550703809.210996,192.168.1.157,311,50806,1
14334,1550703809.21173,192.168.1.157,375,50742,1
14335,1550703809.212229,192.168.1.157,385,50732,1
14336,1550703809.212878,192.168.1.157,311,50806,1
14337,1550703809.213544,192.168.1.157,375,50742,1
14338,1550703809.214101,192.168.1.157,385,50732,1
14339,1550703809.517633,192.168.1.157,235,55232,1
14341,1550703810.103312,192.168.1.162,185,27754,1
14342,1550703810.104122,192.168.1.162,185,30455,1
14343,1550703810.104179,192.168.1.162,169,31623,1
14344,1550703810.104212,192.168.1.162,137,18256,1
14345,1550703810.104256,192.168.1.162,169,62673,1
14346,1550703810.104281,192.168.1.162,137,11076,1
14347,1550703810.125044,74.84.192.134,137,4793,1
14348,1550703810.125172,74.84.192.134,137,20976,1
14349,1550703810.125208,74.84.192.134,137,11891,1
14350,1550703810.125237,74.84.192.134,137,64497,1
14351,1550703810.125265,74.84.192.134,137,15587,1
14352,1550703810.12552,192.168.1.162,137,19138,1
14353,1550703810.125596,192.168.1.162,137,17655,1
14354,1550703810.466769,192.168.1.162,121,31479,1
14355,1550703810.492998,74.84.192.134,137,6265,1
14357,1550703811.103681,192.168.1.162,185,49218,1
14358,1550703811.10455,192.168.1.162,169,1980,1
14359,1550703811.104618,192.168.1.162,137,11697,1
14360,1550703811.118671,74.84.192.134,137,7903,1
14361,1550703811.118748,74.84.192.134,137,9695,1
14362,1550703811.118987,192.168.1.162,137,54898,1
14363,1550703811.156135,192.168.1.234,383,15564,1
14364,1550703811.156342,192.168.1.253,157,33628,1
14365,1550703811.157033,192.168.1.234,399,15537,1
14366,1550703811.258434,192.168.1.157,143,55324,1
14367,1550703811.360942,192.168.1.234,401,15532,1
14368,1550703811.463324,192.168.1.234,389,15539,1
14369,1550703811.565315,192.168.1.157,143,55324,1
14370,1550703811.565971,192.168.1.234,391,15536,1
14371,1550703811.667798,192.168.1.253,155,33604,1
14373,1550703811.974976,192.168.1.157,143,55324,1
14374,1550703811.975509,192.168.1.234,335,15571,1
14375,1550703812.077736,192.168.1.234,383,15514,1
14376,1550703812.077958,192.168.1.157,143,55324,1
14377,1550703812.078615,192.168.1.234,399,15487,1
14378,1550703812.38527,192.168.1.234,401,15477,1
14379,1550703812.385666,192.168.1.157,235,55232,1
14380,1550703812.38625,192.168.1.234,389,15487,1
14381,1550703812.386925,192.168.1.234,391,15482,1
14382,1550703812.510207,192.168.1.162,121,49373,1
14383,1550703812.531654,74.84.192.134,137,30218,1
14384,1550703812.589769,192.168.1.234,344,15519,1
14385,1550703812.692024,192.168.1.234,335,15520,1
14387,1550703812.79473,192.168.1.234,383,15463,1
14388,1550703812.897002,192.168.1.234,399,15438,1
14389,1550703812.977189,192.168.1.162,121,12410,1
14390,1550703812.999328,192.168.1.234,401,15434,1
14391,1550703813.003726,74.84.192.134,137,22950,1
14392,1550703813.101711,192.168.1.234,389,15444,1
14393,1550703813.306661,192.168.1.234,391,15439,1
14394,1550703813.306934,192.168.1.157,235,55232,1
14395,1550703813.511269,192.168.1.234,344,15483,1
14396,1550703813.511779,192.168.1.234,335,15481,1
14397,1550703813.512393,192.168.1.228,383,36536,1
14398,1550703813.613836,192.168.1.228,399,36509,1
14400,1550703813.716463,192.168.1.228,401,36502,1
14401,1550703814.228251,192.168.1.228,389,36502,1
14402,1550703814.228867,192.168.1.228,391,36499,1
14403,1550703814.22937,192.168.1.228,344,36545,1
14404,1550703814.230015,192.168.1.228,335,36547,1
14405,1550703814.330712,192.168.1.228,383,36495,1
14406,1550703814.535489,192.168.1.228,399,36470,1
14407,1550703814.637915,192.168.1.228,401,36467,1
14408,1550703814.740368,192.168.1.228,389,36472,1
14410,1550703814.842602,192.168.1.228,391,36461,1
14411,1550703814.945097,192.168.1.228,344,36497,1
14412,1550703815.047495,192.168.1.228,335,36498,1
14413,1550703815.149888,192.168.1.228,383,36447,1
14414,1550703815.156779,192.168.1.162,185,25021,1
14415,1550703815.174973,74.84.192.134,137,6971,1
14416,1550703815.175123,74.84.192.134,185,15044,1
14417,1550703815.175431,192.168.1.162,137,26064,1
14418,1550703815.252118,192.168.1.157,235,55232,1
14419,1550703815.354795,192.168.1.228,399,36419,1
14420,1550703815.457165,192.168.1.228,401,36414,1
14421,1550703815.559513,192.168.1.228,389,36416,1
14422,1550703815.661795,192.168.1.228,391,36411,1
14424,1550703815.764446,192.168.1.228,344,36455,1
14425,1550703815.867091,192.168.1.228,335,36460,1
14426,1550703816.331825,192.168.1.162,267,1796,1
14427,1550703816.340129,18.205.93.208,52,4562,0
14428,1550703816.341569,18.205.93.208,245,4366,1
14429,1550703816.341726,192.168.1.162,52,2013,0
14430,1550703816.583168,192.168.1.234,157,16014,1
14432,1550703816.872112,192.168.1.162,89,28026,0
14433,1550703816.884646,74.84.192.134,52,23809,0
14434,1550703816.884785,74.84.192.134,89,7508,0
14435,1550703816.884834,192.168.1.162,52,28063,0
14436,1550703817.095281,192.168.1.234,94,30544,0
14437,1550703817.095411,192.168.1.228,118,50021,1
14438,1550703817.095579,192.168.1.236,95,44401,0
14439,1550703817.102531,192.168.1.162,121,6850,1
14440,1550703817.10745,192.168.1.162,169,28912,1
14441,1550703817.107551,192.168.1.162,137,39186,1
14442,1550703817.127266,74.84.192.134,137,11776,1
14443,1550703817.129599,74.84.192.134,137,18840,1
14444,1550703817.129756,74.84.192.134,137,19553,1
14445,1550703817.130147,192.168.1.162,137,20179,1
14446,1550703817.143661,192.168.1.162,153,29395,1
14447,1550703817.144069,192.168.1.162,153,43558,1
14448,1550703817.177154,74.84.192.134,233,24409,1
14449,1550703817.17956,192.168.1.162,153,33923,1
14450,1550703817.196259,74.84.192.134,153,18353,1
14451,1550703817.196712,192.168.1.162,137,20220,1
14452,1550703817.197638,192.168.1.234,155,16013,1
14453,1550703817.197957,192.168.1.157,143,55324,1
14454,1550703817.199191,192.168.1.162,649,26336,1
14455,1550703817.216645,74.84.192.134,137,15968,1
14456,1550703817.216805,74.84.192.134,281,18402,1
14457,1550703817.217195,192.168.1.162,137,60558,1
14458,1550703817.217963,192.168.1.162,185,23171,1
14459,1550703817.220987,192.168.1.162,825,49883,1
14460,1550703817.235462,74.84.192.134,137,4974,1
14461,1550703817.235828,74.84.192.134,345,13651,1
14462,1550703817.235946,74.84.192.134,169,63967,1
14463,1550703817.236001,74.84.192.134,137,14,1
14464,1550703817.236382,192.168.1.162,137,19481,1
14465,1550703817.236495,192.168.1.162,137,36159,1
14466,1550703817.236571,192.168.1.162,137,14166,1
14467,1550703817.237732,192.168.1.162,137,31895,1
14468,1550703817.255439,74.84.192.134,137,64236,1
14469,1550703817.36588,74.84.192.134,281,14203,1
14470,1550703817.366272,192.168.1.162,137,9563,1
14471,1550703817.542864,74.84.192.134,185,64965,1
14472,1550703817.543199,192.168.1.162,137,43563,1
14474,1550703817.709665,192.168.1.157,143,55324,1
14475,1550703818.016624,192.168.1.234,96,30448,0
14476,1550703818.016787,192.168.1.253,120,55494,1
14477,1550703818.017175,192.168.1.157,143,55324,1
14478,1550703818.119166,192.168.1.236,95,44367,0
14479,1550703818.221643,192.168.1.157,235,55232,1
14481,1550703819.361272,192.168.1.162,121,49454,1
14482,1550703819.384322,74.84.192.134,137,21674,1
14483,1550703819.617617,192.168.1.162,1017,40168,1
14484,1550703819.618503,192.168.1.162,377,40780,1
14485,1550703819.637271,74.84.192.134,137,2188,1
14486,1550703819.63743,74.84.192.134,137,18043,1
14487,1550703819.653878,74.84.192.134,409,14813,1
14488,1550703819.65401,74.84.192.134,553,23147,1
14489,1550703819.654066,74.84.192.134,185,23229,1
14490,1550703819.654319,192.168.1.162,137,59116,1
14491,1550703819.654399,192.168.1.162,137,17283,1
14492,1550703819.654444,192.168.1.162,137,25551,1
14493,1550703819.654791,192.168.1.162,185,13528,1
14494,1550703819.716404,74.84.192.134,137,17318,1
14496,1550703820.064894,192.168.1.228,157,36916,1
14497,1550703820.167596,192.168.1.234,383,15023,1
14498,1550703820.168269,192.168.1.234,399,15004,1
14499,1550703820.372102,192.168.1.228,155,36883,1
14500,1550703820.372232,192.168.1.214,98,32597,0
14502,1550703820.474785,192.168.1.234,401,15000,1
14503,1550703820.546884,192.168.1.162,121,8989,1
14504,1550703820.565921,74.84.192.134,137,29329,1
14505,1550703820.577385,192.168.1.234,389,15000,1
14506,1550703820.578146,192.168.1.234,391,14995,1
14507,1550703820.67954,192.168.1.234,344,15041,1
14509,1550703820.782615,192.168.1.234,335,15042,1
14511,1550703821.396101,192.168.1.157,235,55232,1
14512,1550703821.396313,192.168.1.214,98,35791,0
14515,1550703822.111651,192.168.1.162,169,21431,1
14516,1550703822.111806,192.168.1.162,137,45223,1
14517,1550703822.131736,74.84.192.134,137,28640,1
14518,1550703822.131883,74.84.192.134,137,12339,1
14519,1550703822.132179,192.168.1.162,137,49602,1
14521,1550703822.679389,192.168.1.162,121,38455,1
14522,1550703822.702305,74.84.192.134,137,24412,1
14524,1550703823.239289,192.168.1.157,143,55324,1
14525,1550703823.239465,192.168.1.214,171,6373,1
14527,1550703823.471881,192.168.1.162,319,55430,1
14528,1550703823.546608,192.168.1.157,143,55324,1
14530,1550703823.853701,192.168.1.157,143,55324,1
14532,1550703824.058456,192.168.1.157,143,55324,1
14533,1550703824.07294,192.168.1.162,537,53679,1
14534,1550703824.073854,192.168.1.162,153,61585,1
14535,1550703824.087313,74.84.192.134,137,25434,1
14536,1550703824.094495,74.84.192.134,169,10880,1
14537,1550703824.151534,192.168.1.162,185,16751,1
14538,1550703824.155356,192.168.1.162,137,57588,1
14539,1550703824.155626,192.168.1.162,137,62334,1
14540,1550703824.155805,192.168.1.162,153,20120,1
14541,1550703824.166588,74.84.192.134,137,28656,1
14542,1550703824.166751,74.84.192.134,185,440,1
14543,1550703824.167131,192.168.1.162,137,6029,1
14544,1550703824.17807,74.84.192.134,153,17946,1
14545,1550703824.178485,192.168.1.162,137,52558,1
14546,1550703824.180459,192.168.1.162,649,25164,1
14547,1550703824.18343,74.84.192.134,201,28695,1
14548,1550703824.185967,74.84.192.134,217,7839,1
14549,1550703824.196992,74.84.192.134,137,8543,1
14550,1550703824.197132,74.84.192.134,281,63864,1
14551,1550703824.19743,192.168.1.162,137,16917,1
14552,1550703824.197997,192.168.1.162,185,65076,1
14553,1550703824.200243,192.168.1.162,1385,29321,1
14554,1550703824.216634,74.84.192.134,137,10976,1
14555,1550703824.219142,74.84.192.134,1177,28744,1
14556,1550703824.219389,192.168.1.162,137,54801,1
14557,1550703824.264955,192.168.1.157,235,55232,1
14558,1550703824.57061,192.168.1.1,203,39130,1
14559,1550703824.571741,74.84.192.134,377,64763,1
14560,1550703824.571884,74.84.192.134,281,26851,1
14561,1550703824.571919,74.84.192.134,249,12675,1
14562,1550703824.571947,74.84.192.134,425,13717,1
14563,1550703824.572153,192.168.1.162,137,27789,1
14564,1550703824.572242,192.168.1.162,137,7381,1
14565,1550703824.572309,192.168.1.162,137,18491,1
14566,1550703824.57237,192.168.1.162,137,52295,1
14567,1550703824.577009,192.168.1.162,313,257,1
14568,1550703824.577134,192.168.1.162,153,39852,1
14569,1550703824.590109,74.84.192.134,185,3062,1
14570,1550703824.590511,192.168.1.162,137,24506,1
14571,1550703824.591046,192.168.1.162,185,21209,1
14572,1550703824.599287,74.84.192.134,137,23465,1
14573,1550703824.607105,74.84.192.134,169,6051,1
14574,1550703824.609748,74.84.192.134,137,2702,1
14575,1550703824.625465,74.84.192.134,217,6885,1
14576,1550703824.625603,74.84.192.134,217,9261,1
14577,1550703824.62564,74.84.192.134,169,15480,1
14578,1550703824.625691,74.84.192.134,185,13737,1
14579,1550703824.625987,192.168.1.162,137,51199,1
14580,1550703824.626259,192.168.1.162,137,39941,1
14581,1550703824.626546,192.168.1.162,137,46416,1
14582,1550703824.626657,192.168.1.162,137,26284,1
14583,1550703824.626923,192.168.1.162,185,38677,1
14584,1550703824.673395,192.168.1.228,383,36001,1
14585,1550703824.674031,192.168.1.228,399,35978,1
14586,1550703824.687759,74.84.192.134,137,7448,1
14588,1550703824.878139,192.168.1.228,401,35971,1
14589,1550703824.878649,192.168.1.228,389,35976,1
14590,1550703824.980528,192.168.1.228,391,35966,1
14591,1550703825.082885,192.168.1.228,344,36009,1
14592,1550703825.116739,192.168.1.162,169,51007,1
14593,1550703825.117653,192.168.1.162,137,10104,1
14594,1550703825.134722,74.84.192.134,137,19439,1
14595,1550703825.134879,74.84.192.134,137,6196,1
14596,1550703825.13528,192.168.1.162,137,57591,1
14597,1550703825.287672,192.168.1.228,335,36010,1
14598,1550703825.288008,192.168.1.157,235,55232,1
14600,1550703826.158668,192.168.1.162,169,23258,1
14601,1550703826.174159,74.84.192.134,121,317,1
14602,1550703826.174319,74.84.192.134,169,17645,1
14603,1550703826.174632,192.168.1.162,121,19646,1
14605,1550703826.72136,192.168.1.253,383,32830,1
14606,1550703826.925993,192.168.1.253,399,32805,1
14607,1550703827.130992,192.168.1.253,401,32798,1
14608,1550703827.233731,192.168.1.162,121,54996,1
14609,1550703827.249408,74.84.192.134,137,19036,1
14610,1550703827.336014,192.168.1.253,391,32790,1
14611,1550703827.336301,192.168.1.157,235,55232,1
14612,1550703827.337035,192.168.1.253,344,32825,1
14613,1550703827.438346,192.168.1.253,335,32827,1
14614,1550703827.642838,74.84.192.134,185,65250,1
14615,1550703827.643158,192.168.1.162,137,9104,1
14618,1550703828.973701,192.168.1.157,143,55324,1
14619,1550703829.281028,192.168.1.157,143,55324,1
14620,1550703829.450058,192.168.1.162,153,28014,1
