,Packet_Number,Current_Time,IP_Address,IP_Address_Norm,Source_Port,Packet_Length,Packet_Checksum,DF,MF,Day,Month,Hour,Minute,Second,Day_of_Year,CPU_Percent,CPU_Times_Percent_User,CPU_Times_Percent_Sys,CPU_Times_Percent_Idle,CPU_Stats_CTX_Switches,CPU_Stats_Interrupts,CPU_Stats_Soft_Interrupts,CPU_Stats_Syscalls,Virtual_Memory,Disk_Usage,Disk_IO_Counters_Read_Count,Disk_IO_Counters_Write_Count,Disk_IO_Counters_Read_Bytes,Disk_IO_Counters_Write_Bytes,Disk_IO_Counters_Read_Time,Disk_IO_Counters_Write_Time,Net_IO_Counters_Packet_Sent,Net_IO_Counters_Packets_Recv,Net_IO_Counters_Bytes_Sent,Net_IO_Counters_Bytes_Recv,TTL,Category
3086,3253,1552800380,35.161.16.178,1722177227.0,134,40,11026,16384,8192,Sun,Mar,1,26,19,76,0,0,20,55638952,18908723,12377525,0,45.2,23.8,144770,330079,2773129216,10899005440,141316,1519592,294357,702070,30180788,845963451,0.0,64,IoT_Attack
3087,3254,1552800380,10.0.2.15,1722177227.0,184,40,30187,16384,8192,Sun,Mar,1,26,20,76,0,0,22,55638981,18908755,12377563,0,45.2,23.8,144770,330079,2773129216,10899005440,141316,1519592,294357,702070,30180788,845963451,0.0,64,IoT_Attack
3088,3255,1552800380,35.161.16.178,1722177227.0,182,40,27664,16384,8192,Sun,Mar,1,26,20,76,0,0,24,55639006,18908779,12377587,0,45.2,23.8,144770,330079,2773129216,10899005440,141316,1519592,294357,702070,30180788,845963451,0.0,255,IoT_Attack
3089,3256,1552800381,35.161.16.178,1722177234.0,140,71,10993,16384,8192,Sun,Mar,1,26,20,76,0,0,21,55639046,18908829,12377639,0,45.2,23.8,144770,330079,2773129216,10899005440,141316,1519592,294357,702070,30180788,845963451,0.0,64,IoT_Attack
3090,3257,1552800381,10.0.2.15,1722177234.0,86,40,30186,16384,8192,Sun,Mar,1,26,20,76,0,0,20,55639066,18908864,12377678,0,45.2,23.8,144770,330079,2773129216,10899005440,141316,1519592,294357,702070,30180788,845963451,0.0,64,IoT_Attack
3091,3258,1552800381,35.161.16.178,1722177234.0,82,40,11023,16384,8192,Sun,Mar,1,26,20,76,0,0,20,55639084,18908895,12377716,0,45.2,23.8,144770,330079,2773129216,10899005440,141316,1519592,294357,702070,30180788,845963451,0.0,64,IoT_Attack
3092,3259,1552800381,10.0.2.15,1722177234.0,95,40,30185,16384,8192,Sun,Mar,1,26,21,76,1,0,21,55639121,18908933,12377777,0,45.2,23.8,144770,330079,2773129216,10899005440,141316,1519592,294357,702070,30180788,845963451,0.0,64,IoT_Attack
3093,3260,1552800381,35.161.16.178,1722177234.0,132,40,27661,16384,8192,Sun,Mar,1,26,21,76,0,0,20,55639140,18908960,12377819,0,45.2,23.8,144770,330079,2773129216,10899005440,141316,1519592,294357,702070,30180788,845963451,0.0,255,IoT_Attack
3094,3261,1552800393,10.0.2.15,1722177234.0,149,86,3740,16384,8192,Sun,Mar,1,26,33,76,0,0,20,55639989,18909334,12378203,0,45.2,23.8,144770,330084,2773129216,10899103744,141316,1519596,294359,702072,30180948,845963611,0.0,64,IoT_Attack
3095,3262,1552800394,172.217.15.106,1722177234.0,136,40,41756,16384,8192,Sun,Mar,1,26,33,76,0,0,74,55640003,18909353,12378224,0,45.2,23.8,144770,330084,2773129216,10899103744,141316,1519596,294359,702072,30180948,845963611,0.0,64,IoT_Attack
3096,3263,1552800394,172.217.15.106,1722177234.0,178,86,41709,16384,8192,Sun,Mar,1,26,34,76,0,0,20,55640031,18909382,12378273,0,45.2,23.8,144770,330084,2773129216,10899103744,141316,1519596,294359,702072,30180948,845963611,0.0,64,IoT_Attack
3097,3264,1552800395,10.0.2.15,1722177234.0,100,40,3785,16384,8192,Sun,Mar,1,26,34,76,0,0,19,55640073,18909407,12378306,0,45.2,23.8,144770,330084,2773129216,10899103744,141316,1519596,294359,702072,30180948,845963611,0.0,64,IoT_Attack
3098,3267,1552800408,10.0.2.15,1722177234.0,95,86,50072,16384,8192,Sun,Mar,1,26,47,76,0,0,22,55641032,18909852,12378708,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294362,702075,30181168,845963831,0.0,64,IoT_Attack
3099,3268,1552800408,23.32.81.228,1722177234.0,162,40,63065,16384,8192,Sun,Mar,1,26,47,76,0,0,65,55641048,18909868,12378732,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294362,702075,30181168,845963831,0.0,64,IoT_Attack
3100,3269,1552800408,23.32.81.228,1722177234.0,158,86,63018,16384,8192,Sun,Mar,1,26,48,76,0,0,21,55641077,18909897,12378779,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294362,702075,30181168,845963831,0.0,64,IoT_Attack
3101,3270,1552800408,10.0.2.15,1722177234.0,118,40,50117,16384,8192,Sun,Mar,1,26,48,76,0,0,22,55641103,18909923,12378819,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294362,702075,30181168,845963831,0.0,64,IoT_Attack
3102,3271,1552800441,34.208.211.12,1722177234.0,125,71,26976,16384,8192,Sun,Mar,1,27,21,76,0,0,20,55643500,18910851,12379762,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294363,702077,30181257,845963976,0.0,64,IoT_Attack
3103,3272,1552800442,10.0.2.15,1722177234.0,53,75,43745,16384,8192,Sun,Mar,1,27,21,76,0,0,20,55643521,18910878,12379796,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294363,702077,30181257,845963976,0.0,64,IoT_Attack
3104,3273,1552800442,34.208.211.12,1722177234.0,86,40,27006,16384,8192,Sun,Mar,1,27,21,76,0,0,20,55643541,18910906,12379825,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294363,702077,30181257,845963976,0.0,64,IoT_Attack
3105,3274,1552800452,10.0.2.15,1722177238.0,132,86,3738,16384,8192,Sun,Mar,1,27,31,76,0,0,22,55644264,18911191,12380075,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294365,702079,30181417,845964136,0.0,64,IoT_Attack
3106,3275,1552800452,172.217.15.106,1722177238.0,74,40,41750,16384,8192,Sun,Mar,1,27,31,76,0,0,20,55644280,18911216,12380099,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294365,702079,30181417,845964136,0.0,64,IoT_Attack
3107,3276,1552800452,172.217.15.106,1722177238.0,157,86,41703,16384,8192,Sun,Mar,1,27,32,76,0,0,20,55644297,18911233,12380128,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294365,702079,30181417,845964136,0.0,64,IoT_Attack
3108,3277,1552800452,10.0.2.15,1722177238.0,190,40,3783,16384,8192,Sun,Mar,1,27,32,76,0,0,58,55644331,18911266,12380164,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294365,702079,30181417,845964136,0.0,64,IoT_Attack
3109,3278,1552800462,10.0.2.15,1722177238.0,51,86,50070,16384,8192,Sun,Mar,1,27,41,76,0,0,20,55645039,18911580,12380481,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3110,3279,1552800462,23.32.81.228,1722177238.0,196,40,63059,16384,8192,Sun,Mar,1,27,41,76,0,0,22,55645079,18911613,12380514,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3111,3280,1552800462,10.0.2.15,1722177238.0,136,71,50084,16384,8192,Sun,Mar,1,27,42,76,0,0,22,55645093,18911638,12380543,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3112,3281,1552800462,10.0.2.15,1722177238.0,67,40,50114,16384,8192,Sun,Mar,1,27,42,76,0,0,22,55645114,18911664,12380579,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3113,3282,1552800463,23.32.81.228,1722177238.0,167,40,63058,16384,8192,Sun,Mar,1,27,42,76,0,0,20,55645137,18911688,12380609,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3114,3283,1552800463,23.32.81.228,1722177238.0,123,40,63057,16384,8192,Sun,Mar,1,27,42,76,0,0,20,55645159,18911712,12380645,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3115,3284,1552800463,23.32.81.228,2319564236.0,111,71,63025,16384,8192,Sun,Mar,1,27,42,76,0,0,22,55645171,18911731,12380666,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3116,3285,1552800463,10.0.2.15,2319564236.0,147,40,25738,16384,8192,Sun,Mar,1,27,43,76,0,0,22,55645198,18911764,12380715,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3117,3286,1552800463,23.32.81.228,2319564236.0,76,40,63055,16384,8192,Sun,Mar,1,27,43,76,0,0,20,55645219,18911799,12380757,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3118,3287,1552800464,10.0.2.15,2319564236.0,175,40,25737,16384,8192,Sun,Mar,1,27,43,76,0,0,22,55645245,18911837,12380805,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,64,IoT_Attack
3119,3288,1552800464,23.32.81.228,2319564236.0,183,40,14158,16384,8192,Sun,Mar,1,27,43,76,0,0,21,55645265,18911866,12380843,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294370,702085,30181782,845964521,0.0,255,IoT_Attack
3120,3289,1552800501,10.0.2.15,2319564236.0,50,97,14964,16384,8192,Sun,Mar,1,28,21,76,0,0,20,55648498,18912992,12381898,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294378,702092,30182718,845965614,0.0,64,IoT_Attack
3121,3290,1552800501,10.0.2.15,2319564236.0,100,97,14963,16384,8192,Sun,Mar,1,28,21,76,0,0,19,55648669,18913044,12381946,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294385,702099,30184057,845969428,4.8,64,IoT_Attack
3122,3291,1552800502,10.195.6.40,2319564236.0,198,146,19954,16384,8192,Sun,Mar,1,28,21,76,0,0,20,55648751,18913089,12381992,0,45.2,23.8,144770,330097,2773129216,10899181568,141316,1519596,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3123,3292,1552800502,10.195.6.40,2319564236.0,191,194,19905,16384,8192,Sun,Mar,1,28,21,76,0,0,20,55648797,18913128,12382038,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3124,3293,1552800502,10.0.2.15,2319564236.0,127,92,14961,16384,8192,Sun,Mar,1,28,22,76,0,0,20,55648817,18913146,12382069,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3125,3294,1552800502,10.195.6.40,2319564236.0,187,177,19921,16384,8192,Sun,Mar,1,28,22,76,0,0,21,55648840,18913163,12382095,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3126,3295,1552800503,10.0.2.15,2319564236.0,54,60,32986,16384,8192,Sun,Mar,1,28,22,76,0,0,20,55648858,18913181,12382127,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3127,3296,1552800503,52.35.137.179,2319564236.0,127,44,41332,16384,8192,Sun,Mar,1,28,22,76,0,0,20,55648912,18913212,12382156,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3128,3297,1552800503,10.0.2.15,2319564236.0,72,40,33005,16384,8192,Sun,Mar,1,28,22,76,0,0,21,55648989,18913246,12382190,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3129,3298,1552800503,10.0.2.15,2319564236.0,129,295,32749,16384,8192,Sun,Mar,1,28,23,76,0,0,20,55649009,18913268,12382218,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3130,3299,1552800503,52.35.137.179,2319564236.0,182,40,41335,16384,8192,Sun,Mar,1,28,23,76,0,0,20,55649034,18913290,12382250,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3131,3300,1552800504,52.35.137.179,2319564236.0,54,1328,40046,16384,8192,Sun,Mar,1,28,23,76,0,0,20,55649062,18913317,12382292,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3132,3301,1552800504,10.0.2.15,2319564236.0,188,40,33003,16384,8192,Sun,Mar,1,28,23,76,0,0,20,55649085,18913334,12382323,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3133,3302,1552800504,52.35.137.179,2319564236.0,64,1328,40045,16384,8192,Sun,Mar,1,28,23,76,0,0,20,55649105,18913349,12382352,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3134,3303,1552800504,10.0.2.15,2319564236.0,192,40,33002,16384,8192,Sun,Mar,1,28,24,76,0,0,20,55649128,18913365,12382383,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3135,3304,1552800504,52.35.137.179,2319564236.0,74,876,40496,16384,8192,Sun,Mar,1,28,24,76,0,0,20,55649160,18913388,12382412,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3136,3305,1552800505,10.0.2.15,2319564236.0,111,40,33001,16384,8192,Sun,Mar,1,28,24,76,0,0,20,55649180,18913404,12382441,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3137,3306,1552800505,10.0.2.15,2319564236.0,107,166,32874,16384,8192,Sun,Mar,1,28,24,76,0,0,21,55649226,18913428,12382470,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3138,3307,1552800505,52.35.137.179,2319564236.0,174,40,41331,16384,8192,Sun,Mar,1,28,24,76,0,0,20,55649246,18913444,12382499,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3139,3308,1552800505,10.0.2.15,2319564236.0,139,596,32443,16384,8192,Sun,Mar,1,28,25,76,0,0,20,55649266,18913468,12382534,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3140,3309,1552800505,52.35.137.179,2319564236.0,67,40,41330,16384,8192,Sun,Mar,1,28,25,76,0,0,20,55649290,18913487,12382565,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294386,702101,30184117,845970161,0.0,64,IoT_Attack
3141,3310,1552800506,52.35.137.179,2319564236.0,153,91,41278,16384,8192,Sun,Mar,1,28,25,76,0,0,20,55649329,18913523,12382622,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3142,3311,1552800506,52.35.137.179,2319564236.0,191,614,40754,16384,8192,Sun,Mar,1,28,25,76,0,0,20,55649353,18913538,12382648,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3143,3312,1552800506,10.0.2.15,2319564236.0,123,40,32998,16384,8192,Sun,Mar,1,28,25,76,0,0,20,55649375,18913555,12382677,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3144,3313,1552800506,10.0.2.15,2319564236.0,94,86,3736,16384,8192,Sun,Mar,1,28,26,76,0,0,20,55649396,18913576,12382714,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3145,3314,1552800506,172.217.15.106,2319564236.0,157,40,41730,16384,8192,Sun,Mar,1,28,26,76,0,0,20,55649422,18913599,12382743,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3146,3315,1552800507,10.0.2.15,2319564236.0,188,71,3750,16384,8192,Sun,Mar,1,28,26,76,0,0,20,55649447,18913618,12382775,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3147,3316,1552800507,10.0.2.15,2319564236.0,198,40,3780,16384,8192,Sun,Mar,1,28,26,76,0,0,20,55649470,18913635,12382809,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3148,3317,1552800507,172.217.15.106,2319564236.0,148,40,41729,16384,8192,Sun,Mar,1,28,26,76,0,0,21,55649491,18913652,12382838,0,45.2,23.8,144770,330100,2773129216,10899234816,141316,1519608,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3149,3318,1552800507,172.217.15.106,2319564236.0,165,40,41728,16384,8192,Sun,Mar,1,28,27,76,0,0,20,55649520,18913671,12382870,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3150,3319,1552800507,172.217.15.106,2319564236.0,59,40,41727,16384,8192,Sun,Mar,1,28,27,76,0,0,20,55649543,18913689,12382901,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3151,3320,1552800508,10.0.2.15,2319564236.0,58,40,49435,16384,8192,Sun,Mar,1,28,27,76,0,0,20,55649617,18913718,12382940,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294390,702105,30184422,845970401,0.0,64,IoT_Attack
3152,3321,1552800512,10.0.2.15,2319564236.0,155,40,32997,16384,8192,Sun,Mar,1,28,31,76,0,0,20,55650101,18913872,12383072,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294391,702106,30184482,845970461,0.0,64,IoT_Attack
3153,3322,1552800512,52.35.137.179,2319564236.0,151,40,41323,16384,8192,Sun,Mar,1,28,31,76,0,0,22,55650121,18913900,12383105,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294391,702106,30184482,845970461,0.0,64,IoT_Attack
3154,3323,1552800520,10.0.2.15,2319564236.0,177,86,10262,16384,8192,Sun,Mar,1,28,40,76,0,0,20,55651161,18914188,12383382,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294396,702111,30184958,845970969,0.0,64,IoT_Attack
3155,3324,1552800521,10.195.6.40,2319564236.0,57,118,19965,16384,8192,Sun,Mar,1,28,40,76,0,0,22,55651181,18914219,12383418,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294396,702111,30184958,845970969,0.0,64,IoT_Attack
3156,3325,1552800521,10.0.2.15,2319564236.0,150,60,41723,16384,8192,Sun,Mar,1,28,41,76,0,0,20,55651585,18914319,12383509,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294401,702116,30185353,845971411,0.0,64,IoT_Attack
3157,3326,1552800522,35.224.99.156,2319564236.0,145,44,55231,16384,8192,Sun,Mar,1,28,41,76,0,0,21,55651605,18914339,12383542,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294401,702116,30185353,845971411,0.0,64,IoT_Attack
3158,3327,1552800522,10.0.2.15,2319564236.0,147,40,41742,16384,8192,Sun,Mar,1,28,41,76,0,0,20,55651633,18914368,12383572,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294401,702116,30185353,845971411,0.0,64,IoT_Attack
3159,3328,1552800522,10.0.2.15,2319564236.0,189,127,41654,16384,8192,Sun,Mar,1,28,41,76,0,0,20,55651653,18914387,12383602,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294402,702117,30185413,845971471,0.0,64,IoT_Attack
3160,3329,1552800522,35.224.99.156,2319564236.0,94,40,55234,16384,8192,Sun,Mar,1,28,42,76,0,0,20,55651672,18914403,12383633,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294402,702117,30185413,845971471,0.0,64,IoT_Attack
3161,3330,1552800522,35.224.99.156,2319564236.0,51,188,55085,16384,8192,Sun,Mar,1,28,42,76,0,0,20,55651692,18914420,12383666,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294402,702117,30185413,845971471,0.0,64,IoT_Attack
3162,3331,1552800523,10.0.2.15,2319564236.0,106,40,41740,16384,8192,Sun,Mar,1,28,42,76,0,0,21,55651712,18914437,12383698,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294402,702117,30185413,845971471,0.0,64,IoT_Attack
3163,3332,1552800523,35.224.99.156,2319564236.0,193,40,55232,16384,8192,Sun,Mar,1,28,42,76,0,0,20,55651748,18914458,12383727,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294402,702117,30185413,845971471,4.8,64,IoT_Attack
3164,3333,1552800523,10.0.2.15,2319564236.0,153,40,41739,16384,8192,Sun,Mar,1,28,42,76,0,0,21,55651770,18914477,12383761,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294402,702117,30185413,845971471,0.0,64,IoT_Attack
3165,3334,1552800523,35.224.99.156,2319564236.0,87,40,55231,16384,8192,Sun,Mar,1,28,43,76,0,0,20,55651788,18914498,12383791,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294402,702117,30185413,845971471,0.0,64,IoT_Attack
3166,3335,1552800523,10.0.2.15,2348205172.0,184,40,32996,16384,8192,Sun,Mar,1,28,43,76,0,0,21,55651810,18914515,12383823,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294402,702117,30185413,845971471,0.0,64,IoT_Attack
3167,3336,1552800524,52.35.137.179,2348205172.0,103,40,41316,16384,8192,Sun,Mar,1,28,43,76,0,0,20,55651828,18914534,12383852,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294402,702117,30185413,845971471,0.0,64,IoT_Attack
3168,3337,1552800532,10.0.2.15,2348205172.0,158,40,32995,16384,8192,Sun,Mar,1,28,52,76,0,0,21,55653241,18914856,12384128,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294403,702118,30185473,845971531,0.0,64,IoT_Attack
3169,3338,1552800532,52.35.137.179,2348205172.0,146,40,41315,16384,8192,Sun,Mar,1,28,52,76,0,0,22,55653272,18914883,12384161,0,45.2,23.8,144770,330102,2773129216,10899279872,141316,1519612,294403,702118,30185473,845971531,0.0,64,IoT_Attack
3170,3339,1552800542,10.0.2.15,2348205172.0,77,40,32994,16384,8192,Sun,Mar,1,29,2,76,0,0,21,55654674,18915318,12384488,0,45.2,23.8,144770,330110,2773129216,10899324928,141316,1519612,294404,702119,30185533,845971591,0.0,64,IoT_Attack
3171,3340,1552800543,52.35.137.179,2348205172.0,198,40,41314,16384,8192,Sun,Mar,1,29,2,76,0,0,22,55654694,18915352,12384530,0,45.2,23.8,144770,330110,2773129216,10899324928,141316,1519612,294404,702119,30185533,845971591,0.0,64,IoT_Attack
3172,3341,1552800553,10.0.2.15,2348205172.0,103,40,32993,16384,8192,Sun,Mar,1,29,12,76,0,0,20,55656059,18915725,12384884,0,45.2,23.8,144770,330110,2773129216,10899324928,141316,1519612,294405,702120,30185593,845971651,0.0,64,IoT_Attack
3173,3342,1552800553,52.35.137.179,2348205172.0,179,40,41313,16384,8192,Sun,Mar,1,29,12,76,0,0,50,55656100,18915753,12384923,0,45.2,23.8,144770,330110,2773129216,10899324928,141316,1519612,294405,702120,30185593,845971651,0.0,64,IoT_Attack
3174,3343,1552800563,10.0.2.15,2348205172.0,180,40,32992,16384,8192,Sun,Mar,1,29,22,76,0,0,21,55657511,18916075,12385217,0,45.2,23.8,144770,330110,2773129216,10899324928,141316,1519612,294406,702121,30185653,845971711,0.0,64,IoT_Attack
